Event_ID,Zone_ID,Camera_ID,Timestamp,Hour,Detection_Type,Detection_Confidence,Movement_Level
CAM_EVT_01155,SGR_ZONE_023,CAM_023_01,2026-08-21 10:04:56,10,Vehicle,0.7428,0.6587
CAM_EVT_01156,SGR_ZONE_017,CAM_017_03,2026-08-21 10:59:44,10,Animal/False Alarm,0.9744,0.3835
CAM_EVT_01157,SGR_ZONE_090,CAM_090_02,2026-08-21 16:45:55,16,Human,0.949,0.6098
CAM_EVT_01158,SGR_ZONE_018,CAM_018_03,2026-08-21 08:58:30,8,Human,0.8283,0.2346
CAM_EVT_01159,SGR_ZONE_060,CAM_060_01,2026-08-21 14:01:23,14,Vehicle,0.952,0.6964
CAM_EVT_01160,SGR_ZONE_064,CAM_064_03,2026-08-21 06:14:25,6,Vehicle,0.9017,0.8191
CAM_EVT_01161,SGR_ZONE_065,CAM_065_01,2026-08-21 10:09:58,10,Human,0.9416,0.8971
CAM_EVT_01162,SGR_ZONE_062,CAM_062_01,2026-08-21 12:08:10,12,Human,0.7127,0.7403
CAM_EVT_01163,SGR_ZONE_070,CAM_070_01,2026-08-21 21:36:46,21,Vehicle,0.7001,0.8044
CAM_EVT_01164,SGR_ZONE_091,CAM_091_02,2026-08-21 03:31:33,3,Human,0.8292,0.8717
CAM_EVT_01165,SGR_ZONE_064,CAM_064_03,2026-08-21 20:59:12,20,Human,0.7208,0.6949
CAM_EVT_01166,SGR_ZONE_001,CAM_001_01,2026-08-21 00:36:40,0,Vehicle,0.8654,0.2402
CAM_EVT_01167,SGR_ZONE_057,CAM_057_01,2026-08-21 11:04:23,11,Animal/False Alarm,0.9755,0.6161
CAM_EVT_01168,SGR_ZONE_134,CAM_134_01,2026-08-21 02:48:18,2,Human,0.8864,0.6408
CAM_EVT_01169,SGR_ZONE_060,CAM_060_03,2026-08-21 13:35:16,13,Human,0.8854,0.2968
CAM_EVT_01170,SGR_ZONE_049,CAM_049_02,2026-08-21 17:36:45,17,Animal/False Alarm,0.7863,0.792
CAM_EVT_01171,SGR_ZONE_015,CAM_015_01,2026-08-21 21:15:29,21,Human,0.8051,0.2498
CAM_EVT_01172,SGR_ZONE_065,CAM_065_01,2026-08-21 14:29:50,14,Human,0.8543,0.5618
CAM_EVT_01173,SGR_ZONE_027,CAM_027_02,2026-08-21 13:30:31,13,Human,0.9141,0.3419
CAM_EVT_01174,SGR_ZONE_061,CAM_061_02,2026-08-21 19:54:24,19,Animal/False Alarm,0.9272,0.8915
CAM_EVT_01175,SGR_ZONE_112,CAM_112_02,2026-08-21 02:40:37,2,Vehicle,0.8419,0.5844
CAM_EVT_01176,SGR_ZONE_150,CAM_150_01,2026-08-21 16:34:03,16,Vehicle,0.9728,0.447
CAM_EVT_01177,SGR_ZONE_080,CAM_080_01,2026-08-21 12:25:21,12,Human,0.9205,0.9387
CAM_EVT_01178,SGR_ZONE_119,CAM_119_02,2026-08-21 10:36:01,10,Human,0.7782,0.6911
CAM_EVT_01179,SGR_ZONE_145,CAM_145_02,2026-08-21 15:15:58,15,Human,0.9481,0.586
CAM_EVT_01180,SGR_ZONE_002,CAM_002_02,2026-08-21 16:38:23,16,Vehicle,0.7289,0.6531
CAM_EVT_01181,SGR_ZONE_141,CAM_141_03,2026-08-21 21:17:22,21,Vehicle,0.8983,0.5764
CAM_EVT_01182,SGR_ZONE_002,CAM_002_02,2026-08-21 10:32:06,10,Vehicle,0.782,0.8712
CAM_EVT_01183,SGR_ZONE_128,CAM_128_03,2026-08-21 20:42:15,20,Human,0.935,0.6024
CAM_EVT_01184,SGR_ZONE_019,CAM_019_01,2026-08-21 17:16:30,17,Animal/False Alarm,0.8989,0.3874
CAM_EVT_01185,SGR_ZONE_012,CAM_012_03,2026-08-21 03:02:57,3,Vehicle,0.8463,0.6388
CAM_EVT_01186,SGR_ZONE_057,CAM_057_01,2026-08-21 00:20:18,0,Human,0.8258,0.4668
CAM_EVT_01187,SGR_ZONE_021,CAM_021_02,2026-08-21 09:39:14,9,Animal/False Alarm,0.7867,0.3447
CAM_EVT_01188,SGR_ZONE_069,CAM_069_02,2026-08-21 14:16:43,14,Vehicle,0.7431,0.6157
CAM_EVT_01189,SGR_ZONE_074,CAM_074_03,2026-08-21 20:57:30,20,Animal/False Alarm,0.9039,0.3621
CAM_EVT_01190,SGR_ZONE_059,CAM_059_01,2026-08-21 00:35:28,0,Animal/False Alarm,0.7611,0.3707
CAM_EVT_01191,SGR_ZONE_122,CAM_122_02,2026-08-21 21:47:02,21,Human,0.7389,0.6836
CAM_EVT_01192,SGR_ZONE_085,CAM_085_01,2026-08-21 20:25:40,20,Human,0.8887,0.2872
CAM_EVT_01193,SGR_ZONE_122,CAM_122_03,2026-08-21 22:59:02,22,Vehicle,0.8442,0.2705
CAM_EVT_01194,SGR_ZONE_061,CAM_061_02,2026-08-21 13:43:15,13,Human,0.839,0.4755
CAM_EVT_01195,SGR_ZONE_097,CAM_097_01,2026-08-21 06:32:32,6,Animal/False Alarm,0.942,0.8248
CAM_EVT_01196,SGR_ZONE_029,CAM_029_01,2026-08-21 13:32:12,13,Human,0.9525,0.5846
CAM_EVT_01197,SGR_ZONE_052,CAM_052_02,2026-08-21 17:51:33,17,Human,0.8578,0.206
CAM_EVT_01198,SGR_ZONE_087,CAM_087_01,2026-08-21 04:55:02,4,Human,0.8968,0.5157
CAM_EVT_01199,SGR_ZONE_061,CAM_061_03,2026-08-21 17:31:55,17,Human,0.8152,0.4526
CAM_EVT_01200,SGR_ZONE_053,CAM_053_03,2026-08-21 14:51:03,14,Vehicle,0.9515,0.9145
