Event_ID,Zone_ID,Date,Month,Season,Hour,Detection_Status,Outcome,Method,Response_Time_Min,Weather_Condition
EVT_033_01129,SGR_ZONE_033,2024-01-26,1,Winter,2,1,Retreated,Foot Patrol,9.0,Fog
EVT_033_01130,SGR_ZONE_033,2024-02-25,2,Winter,0,0,Undetected,Foot Patrol,,Clear
EVT_033_01131,SGR_ZONE_033,2024-02-25,2,Winter,23,1,Neutralized,Foot Patrol,27.0,Clear
EVT_033_01132,SGR_ZONE_033,2024-03-26,3,Spring,3,1,Alert Triggered,Foot Patrol,40.0,Fog
EVT_033_01133,SGR_ZONE_033,2024-04-25,4,Spring,4,1,Neutralized,Vehicle,14.0,Clear
EVT_033_01134,SGR_ZONE_033,2024-04-25,4,Spring,1,1,Alert Triggered,Unknown,34.0,Cloudy
EVT_033_01135,SGR_ZONE_033,2024-04-25,4,Spring,0,1,Retreated,Foot Patrol,13.0,Clear
EVT_033_01136,SGR_ZONE_033,2024-04-25,4,Spring,3,1,Retreated,Foot Patrol,5.0,Clear
EVT_033_01137,SGR_ZONE_033,2024-04-25,4,Spring,0,1,Retreated,Foot Patrol,13.0,Cloudy
EVT_033_01138,SGR_ZONE_033,2024-05-25,5,Spring,2,1,Alert Triggered,Unknown,20.0,Clear
EVT_033_01139,SGR_ZONE_033,2024-08-23,8,Monsoon,1,1,Retreated,Foot Patrol,6.0,Clear
EVT_033_01140,SGR_ZONE_033,2024-08-23,8,Monsoon,23,1,Retreated,Vehicle,57.0,Cloudy
EVT_033_01141,SGR_ZONE_033,2024-11-21,11,Autumn,0,1,Retreated,Drone (Suspicious),27.0,Clear
EVT_034_01142,SGR_ZONE_034,2023-01-01,1,Winter,22,1,Retreated,Foot Patrol,14.0,Clear
EVT_034_01143,SGR_ZONE_034,2023-01-01,1,Winter,22,1,Retreated,Foot Patrol,48.0,Clear
EVT_034_01144,SGR_ZONE_034,2023-01-31,1,Winter,23,1,Retreated,Unknown,59.0,Cloudy
EVT_034_01145,SGR_ZONE_034,2023-01-31,1,Winter,23,1,Neutralized,Foot Patrol,52.0,Snow
EVT_034_01146,SGR_ZONE_034,2023-01-31,1,Winter,1,0,Undetected,Foot Patrol,,Cloudy
EVT_034_01147,SGR_ZONE_034,2023-03-02,3,Spring,1,1,Retreated,Foot Patrol,32.0,Clear
EVT_034_01148,SGR_ZONE_034,2023-04-01,4,Spring,22,1,Neutralized,Foot Patrol,54.0,Snow
EVT_034_01149,SGR_ZONE_034,2023-04-01,4,Spring,23,0,Undetected,Vehicle,,Clear
EVT_034_01150,SGR_ZONE_034,2023-04-01,4,Spring,0,1,Alert Triggered,Vehicle,11.0,Fog
EVT_034_01151,SGR_ZONE_034,2023-04-01,4,Spring,1,1,Retreated,Vehicle,38.0,Snow
EVT_034_01152,SGR_ZONE_034,2023-05-01,5,Spring,0,1,Retreated,Foot Patrol,35.0,Clear
EVT_034_01153,SGR_ZONE_034,2023-05-01,5,Spring,2,1,Retreated,Foot Patrol,10.0,Clear
EVT_034_01154,SGR_ZONE_034,2023-05-01,5,Spring,0,1,Retreated,Vehicle,59.0,Cloudy
EVT_034_01155,SGR_ZONE_034,2023-05-31,5,Spring,1,0,Undetected,Unknown,,Fog
EVT_034_01156,SGR_ZONE_034,2023-05-31,5,Spring,23,1,Retreated,Foot Patrol,49.0,Snow
EVT_034_01157,SGR_ZONE_034,2023-05-31,5,Spring,1,0,Undetected,Vehicle,,Clear
EVT_034_01158,SGR_ZONE_034,2023-06-30,6,Monsoon,3,1,Retreated,Vehicle,30.0,Snow
EVT_034_01159,SGR_ZONE_034,2023-06-30,6,Monsoon,22,1,Retreated,Unknown,7.0,Cloudy
EVT_034_01160,SGR_ZONE_034,2023-06-30,6,Monsoon,22,1,Alert Triggered,Unknown,51.0,Clear
EVT_034_01161,SGR_ZONE_034,2023-06-30,6,Monsoon,0,1,Alert Triggered,Foot Patrol,59.0,Cloudy
EVT_034_01162,SGR_ZONE_034,2023-09-28,9,Autumn,2,1,Neutralized,Foot Patrol,21.0,Snow
EVT_034_01163,SGR_ZONE_034,2023-09-28,9,Autumn,3,1,Neutralized,Foot Patrol,49.0,Snow
EVT_034_01164,SGR_ZONE_034,2023-09-28,9,Autumn,23,1,Retreated,Vehicle,22.0,Cloudy
EVT_034_01165,SGR_ZONE_034,2023-09-28,9,Autumn,22,1,Neutralized,Unknown,32.0,Cloudy
EVT_034_01166,SGR_ZONE_034,2023-09-28,9,Autumn,1,1,Retreated,Foot Patrol,28.0,Fog
EVT_034_01167,SGR_ZONE_034,2023-09-28,9,Autumn,22,1,Retreated,Unknown,34.0,Cloudy
EVT_034_01168,SGR_ZONE_034,2023-12-27,12,Winter,2,1,Alert Triggered,Foot Patrol,26.0,Cloudy
EVT_034_01169,SGR_ZONE_034,2023-12-27,12,Winter,0,0,Undetected,Unknown,,Snow
EVT_034_01170,SGR_ZONE_034,2024-01-26,1,Winter,0,0,Undetected,Drone (Suspicious),,Clear
EVT_034_01171,SGR_ZONE_034,2024-01-26,1,Winter,22,0,Undetected,Foot Patrol,,Fog
EVT_034_01172,SGR_ZONE_034,2024-01-26,1,Winter,22,0,Undetected,Foot Patrol,,Clear
EVT_034_01173,SGR_ZONE_034,2024-01-26,1,Winter,22,1,Retreated,Drone (Suspicious),5.0,Cloudy
EVT_034_01174,SGR_ZONE_034,2024-02-25,2,Winter,22,1,Neutralized,Vehicle,53.0,Snow
EVT_034_01175,SGR_ZONE_034,2024-02-25,2,Winter,3,1,Retreated,Unknown,10.0,Clear
EVT_034_01176,SGR_ZONE_034,2024-04-25,4,Spring,4,0,Undetected,Foot Patrol,,Clear
EVT_034_01177,SGR_ZONE_034,2024-04-25,4,Spring,1,1,Retreated,Foot Patrol,21.0,Cloudy
EVT_034_01178,SGR_ZONE_034,2024-05-25,5,Spring,23,1,Retreated,Foot Patrol,41.0,Snow
EVT_034_01179,SGR_ZONE_034,2024-06-24,6,Monsoon,0,1,Alert Triggered,Foot Patrol,34.0,Clear
EVT_034_01180,SGR_ZONE_034,2024-06-24,6,Monsoon,23,1,Neutralized,Vehicle,32.0,Fog
EVT_034_01181,SGR_ZONE_034,2024-09-22,9,Autumn,23,1,Retreated,Foot Patrol,50.0,Cloudy
EVT_034_01182,SGR_ZONE_034,2024-11-21,11,Autumn,22,1,Alert Triggered,Drone (Suspicious),8.0,Clear
EVT_034_01183,SGR_ZONE_034,2024-11-21,11,Autumn,1,1,Alert Triggered,Foot Patrol,58.0,Clear
EVT_035_01184,SGR_ZONE_035,2023-01-31,1,Winter,22,0,Undetected,Vehicle,,Fog
EVT_035_01185,SGR_ZONE_035,2023-05-31,5,Spring,23,1,Neutralized,Vehicle,21.0,Snow
EVT_035_01186,SGR_ZONE_035,2023-05-31,5,Spring,23,1,Retreated,Foot Patrol,40.0,Clear
EVT_035_01187,SGR_ZONE_035,2023-05-31,5,Spring,23,1,Neutralized,Unknown,15.0,Clear
EVT_035_01188,SGR_ZONE_035,2023-08-29,8,Monsoon,1,0,Undetected,Foot Patrol,,Cloudy
EVT_035_01189,SGR_ZONE_035,2023-08-29,8,Monsoon,0,0,Undetected,Foot Patrol,,Cloudy
EVT_035_01190,SGR_ZONE_035,2023-08-29,8,Monsoon,23,1,Retreated,Vehicle,15.0,Clear
EVT_035_01191,SGR_ZONE_035,2023-08-29,8,Monsoon,2,0,Undetected,Foot Patrol,,Fog
EVT_035_01192,SGR_ZONE_035,2023-10-28,10,Autumn,23,1,Retreated,Drone (Suspicious),20.0,Clear
EVT_035_01193,SGR_ZONE_035,2023-11-27,11,Autumn,22,1,Retreated,Foot Patrol,9.0,Cloudy
EVT_035_01194,SGR_ZONE_035,2023-11-27,11,Autumn,0,1,Retreated,Foot Patrol,43.0,Cloudy
EVT_035_01195,SGR_ZONE_035,2023-11-27,11,Autumn,0,1,Alert Triggered,Foot Patrol,22.0,Fog
EVT_035_01196,SGR_ZONE_035,2023-12-27,12,Winter,22,1,Retreated,Foot Patrol,32.0,Cloudy
EVT_035_01197,SGR_ZONE_035,2023-12-27,12,Winter,0,1,Neutralized,Foot Patrol,51.0,Fog
EVT_035_01198,SGR_ZONE_035,2024-01-26,1,Winter,23,0,Undetected,Unknown,,Fog
EVT_035_01199,SGR_ZONE_035,2024-01-26,1,Winter,0,1,Neutralized,Foot Patrol,33.0,Cloudy
EVT_035_01200,SGR_ZONE_035,2024-02-25,2,Winter,22,1,Retreated,Drone (Suspicious),25.0,Fog
EVT_035_01201,SGR_ZONE_035,2024-03-26,3,Spring,2,0,Undetected,Unknown,,Cloudy
EVT_035_01202,SGR_ZONE_035,2024-04-25,4,Spring,23,1,Alert Triggered,Foot Patrol,50.0,Cloudy
EVT_035_01203,SGR_ZONE_035,2024-04-25,4,Spring,0,1,Retreated,Foot Patrol,17.0,Fog
EVT_035_01204,SGR_ZONE_035,2024-04-25,4,Spring,2,1,Retreated,Foot Patrol,9.0,Clear
EVT_035_01205,SGR_ZONE_035,2024-09-22,9,Autumn,0,1,Neutralized,Unknown,7.0,Clear
EVT_035_01206,SGR_ZONE_035,2024-09-22,9,Autumn,22,1,Neutralized,Drone (Suspicious),17.0,Cloudy
EVT_035_01207,SGR_ZONE_035,2024-09-22,9,Autumn,0,1,Retreated,Unknown,28.0,Fog
EVT_036_01208,SGR_ZONE_036,2023-01-01,1,Winter,23,1,Retreated,Vehicle,53.0,Clear
EVT_036_01209,SGR_ZONE_036,2023-01-31,1,Winter,22,1,Alert Triggered,Foot Patrol,58.0,Fog
EVT_036_01210,SGR_ZONE_036,2023-01-31,1,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_036_01211,SGR_ZONE_036,2023-01-31,1,Winter,4,1,Retreated,Foot Patrol,46.0,Clear
EVT_036_01212,SGR_ZONE_036,2023-01-31,1,Winter,1,1,Retreated,Vehicle,55.0,Snow
EVT_036_01213,SGR_ZONE_036,2023-03-02,3,Spring,2,1,Neutralized,Foot Patrol,29.0,Clear
EVT_036_01214,SGR_ZONE_036,2023-03-02,3,Spring,0,1,Retreated,Drone (Suspicious),24.0,Fog
EVT_036_01215,SGR_ZONE_036,2023-03-02,3,Spring,2,1,Alert Triggered,Drone (Suspicious),24.0,Snow
EVT_036_01216,SGR_ZONE_036,2023-03-02,3,Spring,23,0,Undetected,Drone (Suspicious),,Clear
EVT_036_01217,SGR_ZONE_036,2023-04-01,4,Spring,0,1,Retreated,Foot Patrol,49.0,Clear
EVT_036_01218,SGR_ZONE_036,2023-04-01,4,Spring,0,1,Neutralized,Vehicle,11.0,Fog
EVT_036_01219,SGR_ZONE_036,2023-04-01,4,Spring,0,1,Alert Triggered,Foot Patrol,42.0,Fog
EVT_036_01220,SGR_ZONE_036,2023-04-01,4,Spring,22,1,Retreated,Drone (Suspicious),20.0,Clear
EVT_036_01221,SGR_ZONE_036,2023-04-01,4,Spring,23,1,Retreated,Unknown,56.0,Fog
EVT_036_01222,SGR_ZONE_036,2023-05-01,5,Spring,1,1,Retreated,Foot Patrol,37.0,Clear
EVT_036_01223,SGR_ZONE_036,2023-05-01,5,Spring,23,1,Retreated,Unknown,22.0,Fog
EVT_036_01224,SGR_ZONE_036,2023-05-01,5,Spring,2,1,Neutralized,Drone (Suspicious),59.0,Cloudy
EVT_036_01225,SGR_ZONE_036,2023-05-31,5,Spring,0,1,Retreated,Vehicle,20.0,Fog
EVT_036_01226,SGR_ZONE_036,2023-07-30,7,Monsoon,2,1,Retreated,Foot Patrol,33.0,Clear
EVT_036_01227,SGR_ZONE_036,2023-07-30,7,Monsoon,1,1,Retreated,Unknown,9.0,Clear
EVT_036_01228,SGR_ZONE_036,2023-07-30,7,Monsoon,1,0,Undetected,Vehicle,,Clear
EVT_036_01229,SGR_ZONE_036,2023-07-30,7,Monsoon,22,0,Undetected,Foot Patrol,,Cloudy
EVT_036_01230,SGR_ZONE_036,2023-08-29,8,Monsoon,0,1,Alert Triggered,Unknown,43.0,Clear
EVT_036_01231,SGR_ZONE_036,2023-11-27,11,Autumn,22,0,Undetected,Foot Patrol,,Cloudy
EVT_036_01232,SGR_ZONE_036,2023-11-27,11,Autumn,23,1,Retreated,Vehicle,40.0,Cloudy
EVT_036_01233,SGR_ZONE_036,2023-12-27,12,Winter,2,1,Alert Triggered,Unknown,16.0,Fog
EVT_036_01234,SGR_ZONE_036,2023-12-27,12,Winter,1,1,Retreated,Foot Patrol,28.0,Fog
EVT_036_01235,SGR_ZONE_036,2023-12-27,12,Winter,23,0,Undetected,Vehicle,,Clear
EVT_036_01236,SGR_ZONE_036,2024-01-26,1,Winter,23,0,Undetected,Unknown,,Snow
EVT_036_01237,SGR_ZONE_036,2024-01-26,1,Winter,0,1,Retreated,Foot Patrol,5.0,Clear
EVT_036_01238,SGR_ZONE_036,2024-01-26,1,Winter,3,1,Retreated,Foot Patrol,33.0,Cloudy
EVT_036_01239,SGR_ZONE_036,2024-01-26,1,Winter,23,1,Retreated,Drone (Suspicious),33.0,Clear
EVT_036_01240,SGR_ZONE_036,2024-02-25,2,Winter,3,1,Retreated,Vehicle,40.0,Clear
EVT_036_01241,SGR_ZONE_036,2024-02-25,2,Winter,1,1,Neutralized,Vehicle,44.0,Clear
EVT_036_01242,SGR_ZONE_036,2024-02-25,2,Winter,22,0,Undetected,Drone (Suspicious),,Cloudy
EVT_036_01243,SGR_ZONE_036,2024-07-24,7,Monsoon,0,1,Retreated,Foot Patrol,41.0,Clear
EVT_036_01244,SGR_ZONE_036,2024-07-24,7,Monsoon,1,1,Retreated,Foot Patrol,23.0,Clear
EVT_036_01245,SGR_ZONE_036,2024-08-23,8,Monsoon,0,1,Neutralized,Foot Patrol,21.0,Snow
EVT_036_01246,SGR_ZONE_036,2024-09-22,9,Autumn,22,1,Neutralized,Vehicle,25.0,Cloudy
EVT_036_01247,SGR_ZONE_036,2024-09-22,9,Autumn,1,0,Undetected,Foot Patrol,,Cloudy
EVT_036_01248,SGR_ZONE_036,2024-09-22,9,Autumn,22,1,Alert Triggered,Foot Patrol,6.0,Clear
EVT_036_01249,SGR_ZONE_036,2024-10-22,10,Autumn,23,0,Undetected,Foot Patrol,,Cloudy
EVT_036_01250,SGR_ZONE_036,2024-10-22,10,Autumn,23,1,Neutralized,Unknown,10.0,Cloudy
EVT_036_01251,SGR_ZONE_036,2024-10-22,10,Autumn,22,1,Retreated,Unknown,11.0,Cloudy
EVT_037_01252,SGR_ZONE_037,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,52.0,Snow
EVT_037_01253,SGR_ZONE_037,2023-01-01,1,Winter,23,1,Retreated,Drone (Suspicious),49.0,Cloudy
EVT_037_01254,SGR_ZONE_037,2023-03-02,3,Spring,2,0,Undetected,Unknown,,Cloudy
EVT_037_01255,SGR_ZONE_037,2023-03-02,3,Spring,23,1,Neutralized,Vehicle,23.0,Clear
EVT_037_01256,SGR_ZONE_037,2023-04-01,4,Spring,22,1,Retreated,Foot Patrol,37.0,Clear
EVT_037_01257,SGR_ZONE_037,2023-04-01,4,Spring,22,1,Retreated,Foot Patrol,41.0,Snow
EVT_037_01258,SGR_ZONE_037,2023-04-01,4,Spring,23,1,Alert Triggered,Foot Patrol,43.0,Clear
EVT_037_01259,SGR_ZONE_037,2023-04-01,4,Spring,22,1,Neutralized,Vehicle,6.0,Snow
EVT_037_01260,SGR_ZONE_037,2023-05-01,5,Spring,0,1,Retreated,Foot Patrol,34.0,Snow
EVT_037_01261,SGR_ZONE_037,2023-05-01,5,Spring,23,1,Retreated,Foot Patrol,24.0,Cloudy
EVT_037_01262,SGR_ZONE_037,2023-05-01,5,Spring,23,1,Neutralized,Foot Patrol,41.0,Snow
EVT_037_01263,SGR_ZONE_037,2023-05-31,5,Spring,23,0,Undetected,Foot Patrol,,Cloudy
EVT_037_01264,SGR_ZONE_037,2023-05-31,5,Spring,2,1,Alert Triggered,Foot Patrol,49.0,Clear
EVT_037_01265,SGR_ZONE_037,2023-05-31,5,Spring,23,1,Retreated,Foot Patrol,47.0,Clear
EVT_037_01266,SGR_ZONE_037,2023-09-28,9,Autumn,2,1,Neutralized,Foot Patrol,48.0,Cloudy
EVT_037_01267,SGR_ZONE_037,2023-09-28,9,Autumn,0,1,Retreated,Unknown,13.0,Clear
EVT_037_01268,SGR_ZONE_037,2023-09-28,9,Autumn,2,1,Alert Triggered,Unknown,6.0,Fog
EVT_037_01269,SGR_ZONE_037,2023-10-28,10,Autumn,0,1,Retreated,Foot Patrol,30.0,Cloudy
EVT_037_01270,SGR_ZONE_037,2023-12-27,12,Winter,2,1,Retreated,Foot Patrol,52.0,Cloudy
EVT_037_01271,SGR_ZONE_037,2023-12-27,12,Winter,2,1,Neutralized,Drone (Suspicious),39.0,Fog
EVT_037_01272,SGR_ZONE_037,2023-12-27,12,Winter,1,1,Neutralized,Unknown,46.0,Clear
EVT_037_01273,SGR_ZONE_037,2024-01-26,1,Winter,23,1,Alert Triggered,Foot Patrol,20.0,Fog
EVT_037_01274,SGR_ZONE_037,2024-01-26,1,Winter,0,1,Neutralized,Foot Patrol,36.0,Fog
EVT_037_01275,SGR_ZONE_037,2024-01-26,1,Winter,0,0,Undetected,Vehicle,,Clear
EVT_037_01276,SGR_ZONE_037,2024-01-26,1,Winter,0,1,Neutralized,Foot Patrol,21.0,Clear
EVT_037_01277,SGR_ZONE_037,2024-02-25,2,Winter,2,0,Undetected,Vehicle,,Clear
EVT_037_01278,SGR_ZONE_037,2024-02-25,2,Winter,23,1,Retreated,Vehicle,10.0,Fog
EVT_037_01279,SGR_ZONE_037,2024-02-25,2,Winter,22,1,Retreated,Foot Patrol,21.0,Clear
EVT_037_01280,SGR_ZONE_037,2024-02-25,2,Winter,22,1,Retreated,Unknown,33.0,Clear
EVT_037_01281,SGR_ZONE_037,2024-03-26,3,Spring,22,1,Retreated,Unknown,20.0,Cloudy
EVT_037_01282,SGR_ZONE_037,2024-04-25,4,Spring,22,1,Retreated,Foot Patrol,8.0,Fog
EVT_037_01283,SGR_ZONE_037,2024-04-25,4,Spring,22,0,Undetected,Vehicle,,Cloudy
EVT_037_01284,SGR_ZONE_037,2024-07-24,7,Monsoon,22,1,Neutralized,Foot Patrol,11.0,Clear
EVT_037_01285,SGR_ZONE_037,2024-07-24,7,Monsoon,3,1,Retreated,Drone (Suspicious),9.0,Clear
EVT_037_01286,SGR_ZONE_037,2024-09-22,9,Autumn,0,1,Retreated,Foot Patrol,58.0,Cloudy
EVT_037_01287,SGR_ZONE_037,2024-09-22,9,Autumn,22,1,Alert Triggered,Vehicle,54.0,Clear
EVT_037_01288,SGR_ZONE_037,2024-11-21,11,Autumn,0,1,Neutralized,Drone (Suspicious),46.0,Clear
EVT_037_01289,SGR_ZONE_037,2024-11-21,11,Autumn,4,1,Retreated,Foot Patrol,24.0,Clear
EVT_038_01290,SGR_ZONE_038,2023-01-01,1,Winter,2,0,Undetected,Vehicle,,Clear
EVT_038_01291,SGR_ZONE_038,2023-01-31,1,Winter,0,1,Retreated,Unknown,24.0,Cloudy
EVT_038_01292,SGR_ZONE_038,2023-01-31,1,Winter,0,1,Neutralized,Foot Patrol,12.0,Fog
EVT_038_01293,SGR_ZONE_038,2023-01-31,1,Winter,22,0,Undetected,Foot Patrol,,Fog
EVT_038_01294,SGR_ZONE_038,2023-01-31,1,Winter,2,1,Retreated,Foot Patrol,42.0,Clear
EVT_038_01295,SGR_ZONE_038,2023-03-02,3,Spring,1,1,Neutralized,Drone (Suspicious),39.0,Cloudy
EVT_038_01296,SGR_ZONE_038,2023-03-02,3,Spring,1,1,Neutralized,Drone (Suspicious),16.0,Cloudy
EVT_038_01297,SGR_ZONE_038,2023-03-02,3,Spring,1,0,Undetected,Foot Patrol,,Cloudy
EVT_038_01298,SGR_ZONE_038,2023-03-02,3,Spring,23,1,Neutralized,Foot Patrol,51.0,Clear
EVT_038_01299,SGR_ZONE_038,2023-04-01,4,Spring,0,1,Retreated,Vehicle,38.0,Clear
EVT_038_01300,SGR_ZONE_038,2023-04-01,4,Spring,1,0,Undetected,Foot Patrol,,Clear
EVT_038_01301,SGR_ZONE_038,2023-05-31,5,Spring,3,1,Retreated,Drone (Suspicious),54.0,Clear
EVT_038_01302,SGR_ZONE_038,2023-05-31,5,Spring,1,1,Alert Triggered,Drone (Suspicious),14.0,Clear
EVT_038_01303,SGR_ZONE_038,2023-05-31,5,Spring,23,1,Neutralized,Vehicle,30.0,Cloudy
EVT_038_01304,SGR_ZONE_038,2023-09-28,9,Autumn,23,1,Retreated,Unknown,16.0,Clear
EVT_038_01305,SGR_ZONE_038,2023-09-28,9,Autumn,22,1,Retreated,Foot Patrol,40.0,Fog
EVT_038_01306,SGR_ZONE_038,2023-10-28,10,Autumn,4,1,Retreated,Foot Patrol,43.0,Clear
EVT_038_01307,SGR_ZONE_038,2023-10-28,10,Autumn,2,1,Retreated,Unknown,25.0,Clear
EVT_038_01308,SGR_ZONE_038,2023-10-28,10,Autumn,1,1,Neutralized,Foot Patrol,30.0,Fog
EVT_038_01309,SGR_ZONE_038,2023-11-27,11,Autumn,0,1,Retreated,Foot Patrol,56.0,Cloudy
EVT_038_01310,SGR_ZONE_038,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,46.0,Cloudy
EVT_038_01311,SGR_ZONE_038,2024-01-26,1,Winter,0,1,Neutralized,Foot Patrol,51.0,Clear
EVT_038_01312,SGR_ZONE_038,2024-01-26,1,Winter,0,1,Neutralized,Unknown,55.0,Clear
EVT_038_01313,SGR_ZONE_038,2024-02-25,2,Winter,1,1,Neutralized,Foot Patrol,45.0,Snow
EVT_038_01314,SGR_ZONE_038,2024-02-25,2,Winter,22,1,Alert Triggered,Foot Patrol,33.0,Clear
EVT_038_01315,SGR_ZONE_038,2024-02-25,2,Winter,2,1,Retreated,Foot Patrol,10.0,Snow
EVT_038_01316,SGR_ZONE_038,2024-03-26,3,Spring,22,1,Alert Triggered,Foot Patrol,47.0,Clear
EVT_038_01317,SGR_ZONE_038,2024-04-25,4,Spring,23,1,Retreated,Foot Patrol,10.0,Clear
EVT_038_01318,SGR_ZONE_038,2024-04-25,4,Spring,23,1,Retreated,Foot Patrol,28.0,Cloudy
EVT_038_01319,SGR_ZONE_038,2024-04-25,4,Spring,1,1,Retreated,Foot Patrol,37.0,Snow
EVT_038_01320,SGR_ZONE_038,2024-05-25,5,Spring,22,1,Retreated,Foot Patrol,24.0,Snow
EVT_038_01321,SGR_ZONE_038,2024-05-25,5,Spring,3,1,Retreated,Foot Patrol,30.0,Cloudy
EVT_038_01322,SGR_ZONE_038,2024-05-25,5,Spring,23,0,Undetected,Drone (Suspicious),,Fog
EVT_038_01323,SGR_ZONE_038,2024-11-21,11,Autumn,22,1,Retreated,Vehicle,46.0,Snow
EVT_039_01324,SGR_ZONE_039,2023-01-01,1,Winter,23,1,Retreated,Foot Patrol,36.0,Cloudy
EVT_039_01325,SGR_ZONE_039,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,21.0,Clear
EVT_039_01326,SGR_ZONE_039,2023-01-31,1,Winter,1,1,Retreated,Foot Patrol,39.0,Fog
EVT_039_01327,SGR_ZONE_039,2023-01-31,1,Winter,3,1,Neutralized,Vehicle,37.0,Snow
EVT_039_01328,SGR_ZONE_039,2023-01-31,1,Winter,22,0,Undetected,Foot Patrol,,Clear
EVT_039_01329,SGR_ZONE_039,2023-03-02,3,Spring,0,0,Undetected,Unknown,,Clear
EVT_039_01330,SGR_ZONE_039,2023-04-01,4,Spring,1,1,Alert Triggered,Foot Patrol,18.0,Cloudy
EVT_039_01331,SGR_ZONE_039,2023-04-01,4,Spring,22,1,Retreated,Foot Patrol,35.0,Clear
EVT_039_01332,SGR_ZONE_039,2023-05-01,5,Spring,23,1,Retreated,Unknown,55.0,Fog
EVT_039_01333,SGR_ZONE_039,2023-05-01,5,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01334,SGR_ZONE_039,2023-07-30,7,Monsoon,23,1,Alert Triggered,Vehicle,44.0,Cloudy
EVT_039_01335,SGR_ZONE_039,2023-07-30,7,Monsoon,23,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01336,SGR_ZONE_039,2023-07-30,7,Monsoon,23,1,Retreated,Drone (Suspicious),55.0,Clear
EVT_039_01337,SGR_ZONE_039,2023-09-28,9,Autumn,0,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01338,SGR_ZONE_039,2023-09-28,9,Autumn,0,1,Alert Triggered,Drone (Suspicious),48.0,Clear
EVT_039_01339,SGR_ZONE_039,2023-11-27,11,Autumn,23,0,Undetected,Vehicle,,Fog
EVT_039_01340,SGR_ZONE_039,2023-12-27,12,Winter,1,0,Undetected,Vehicle,,Snow
EVT_039_01341,SGR_ZONE_039,2024-01-26,1,Winter,23,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01342,SGR_ZONE_039,2024-02-25,2,Winter,23,1,Retreated,Vehicle,52.0,Cloudy
EVT_039_01343,SGR_ZONE_039,2024-02-25,2,Winter,23,1,Alert Triggered,Drone (Suspicious),51.0,Fog
EVT_039_01344,SGR_ZONE_039,2024-03-26,3,Spring,0,1,Alert Triggered,Foot Patrol,21.0,Clear
EVT_039_01345,SGR_ZONE_039,2024-03-26,3,Spring,23,0,Undetected,Vehicle,,Clear
EVT_039_01346,SGR_ZONE_039,2024-04-25,4,Spring,2,1,Neutralized,Foot Patrol,25.0,Fog
EVT_039_01347,SGR_ZONE_039,2024-05-25,5,Spring,0,1,Retreated,Vehicle,54.0,Clear
EVT_039_01348,SGR_ZONE_039,2024-05-25,5,Spring,23,0,Undetected,Vehicle,,Cloudy
EVT_039_01349,SGR_ZONE_039,2024-05-25,5,Spring,0,1,Retreated,Unknown,34.0,Cloudy
EVT_039_01350,SGR_ZONE_039,2024-05-25,5,Spring,1,1,Neutralized,Foot Patrol,50.0,Cloudy
EVT_039_01351,SGR_ZONE_039,2024-05-25,5,Spring,22,1,Retreated,Drone (Suspicious),40.0,Cloudy
EVT_039_01352,SGR_ZONE_039,2024-06-24,6,Monsoon,3,1,Retreated,Foot Patrol,56.0,Fog
EVT_039_01353,SGR_ZONE_039,2024-06-24,6,Monsoon,0,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01354,SGR_ZONE_039,2024-06-24,6,Monsoon,23,1,Retreated,Drone (Suspicious),30.0,Clear
EVT_039_01355,SGR_ZONE_039,2024-06-24,6,Monsoon,1,1,Retreated,Foot Patrol,9.0,Cloudy
EVT_039_01356,SGR_ZONE_039,2024-07-24,7,Monsoon,23,1,Neutralized,Unknown,17.0,Clear
EVT_039_01357,SGR_ZONE_039,2024-07-24,7,Monsoon,0,0,Undetected,Unknown,,Snow
EVT_039_01358,SGR_ZONE_039,2024-07-24,7,Monsoon,23,0,Undetected,Foot Patrol,,Cloudy
EVT_039_01359,SGR_ZONE_039,2024-07-24,7,Monsoon,0,1,Neutralized,Vehicle,29.0,Clear
EVT_039_01360,SGR_ZONE_039,2024-10-22,10,Autumn,4,0,Undetected,Foot Patrol,,Clear
EVT_039_01361,SGR_ZONE_039,2024-10-22,10,Autumn,2,1,Retreated,Unknown,19.0,Cloudy
EVT_039_01362,SGR_ZONE_039,2024-11-21,11,Autumn,4,1,Neutralized,Unknown,57.0,Clear
EVT_039_01363,SGR_ZONE_039,2024-11-21,11,Autumn,0,0,Undetected,Foot Patrol,,Clear
EVT_039_01364,SGR_ZONE_039,2024-11-21,11,Autumn,23,1,Retreated,Foot Patrol,44.0,Fog
EVT_040_01365,SGR_ZONE_040,2023-01-01,1,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_040_01366,SGR_ZONE_040,2023-01-01,1,Winter,23,1,Neutralized,Drone (Suspicious),45.0,Clear
